!CSV A.01.01
!Keysight Technologies,N5247A,US51370532,A.10.64.03
!Date: Wednesday, August 22, 2018 19:01:38
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),NF(DB),NF(DEG),S21(DB),S21(DEG),S11(DB),S11(DEG),T-Eff(DB),T-Eff(DEG)
7900000000,5.9171171,0,0.45252308,151.05862,0.21043903,-27.944496,842.68646,0
8000000000,5.5478659,0,0.44221774,150.81728,0.19277541,-28.213539,750.3623,0
8100000000,4.8456249,0,0.42404225,150.30429,0.21300845,-28.740671,595.0351,0
8200000000,7.0232086,0,0.44539642,149.89922,0.23369239,-29.0681,1171.231,0
8300000000,6.543529,0,0.42570746,149.64877,0.19819026,-29.310112,1018.4313,0
8400000000,4.9636741,0,0.37268767,149.31718,0.1644204,-29.740871,619.42194,0
8500000000,7.4549961,0,0.39004463,148.98595,0.18661714,-30.007101,1323.978,0
8600000000,5.0478444,0,0.37509635,148.62993,0.17456709,-30.337572,637.2193,0
8700000000,4.2886868,0,0.35251465,148.29018,0.16185077,-30.795807,488.51443,0
8800000000,5.4669495,0,0.34133372,147.88792,0.17098233,-31.195547,731.15802,0
8900000000,5.6219821,0,0.32837272,147.45222,0.18041964,-31.546021,768.26935,0
9000000000,4.6694846,0,0.31310698,147.17801,0.16384442,-31.812334,559.85828,0
9100000000,5.6979337,0,0.29376376,146.97269,0.13067414,-32.043755,786.93964,0
9200000000,4.9530258,0,0.2700218,146.5211,0.13248278,-32.469589,617.19482,0
9300000000,5.491828,0,0.28884897,146.11346,0.15452865,-32.836685,737.02448,0
9400000000,4.3673668,0,0.26205108,145.79562,0.13073687,-33.262653,502.74716,0
9500000000,6.9243865,0,0.18068489,145.50122,-0.027029824,-33.764896,1138.3567,0
9600000000,5.8628006,0,0.2204306,145.14102,0.11207436,-33.880344,828.60834,0
9700000000,7.2205224,0,0.21363068,144.86624,0.10711697,-34.130432,1239.1505,0
9800000000,5.6995473,0,0.18214338,144.50647,0.089217715,-34.579414,787.33978,0
9900000000,6.1041827,0,0.17969611,144.1489,0.094335735,-34.953812,892.54126,0
10000000000,5.4152532,0,0.16605391,143.59016,0.11293056,-35.516636,719.07465,0
10100000000,5.9216523,0,0.15411854,143.17183,0.089219831,-35.932415,843.86987,0
10200000000,7.6485415,0,0.15472256,143.09772,0.089747049,-35.941975,1397.5325,0
10300000000,5.3208766,0,0.112341,142.72054,0.068462029,-36.315697,697.38312,0
10400000000,7.2015038,0,0.11771199,142.36798,0.080981337,-36.625698,1232.4688,0
10500000000,7.0521822,0,0.12326828,142.05948,0.082386158,-37.044155,1181.012,0
10600000000,6.0327764,0,0.07216841,141.63416,0.057188075,-37.511238,873.2569,0
10700000000,8.0054436,0,0.070072375,141.27151,0.054563887,-37.718731,1542.0713,0
10800000000,4.9418135,0,0.047093283,140.92432,0.044642054,-38.097069,614.85577,0
10900000000,6.3205042,0,0.028175896,140.73274,0.030138161,-38.343864,952.93488,0
11000000000,9.2851171,0,0.020495549,140.53271,0.016924746,-38.450996,2169.8562,0
11100000000,4.8079062,0,-0.028032959,139.94499,0.0050048479,-39.074245,587.38171,0
11200000000,6.7773404,0,-0.021276724,139.54422,0.021751629,-39.436089,1090.804,0
11300000000,7.8617778,0,-0.023372518,139.39375,0.0040287143,-39.514935,1482.4573,0
11400000000,4.0067759,0,-0.086920783,139.02623,-0.029308446,-39.985424,439.58453,0
11500000000,8.1389551,0,-0.073723949,138.66187,-0.012092376,-40.315273,1599.2675,0
11600000000,6.8125806,0,-0.069682159,138.58055,-0.016914433,-40.363579,1102.0538,0
11700000000,6.0228443,0,-0.084730938,138.27678,0.027174866,-40.973473,870.59961,0
11800000000,7.7308984,0,-0.12458713,137.72043,-0.030557023,-41.215302,1429.8391,0
11900000000,5.0983987,0,-0.16553219,137.3414,-0.052249823,-41.637829,648.07562,0
12000000000,6.8687668,0,-0.1757738,137.10281,-0.043026194,-41.901955,1120.1804,0
12100000000,2.801266,0,-0.20089872,137.20265,-0.11570184,-41.739906,262.74469,0
12200000000,3.1469262,0,-0.21996382,136.46318,-0.060252782,-42.486725,308.53644,0
12300000000,8.4368486,0,-0.20480406,136.1429,-0.036874495,-42.777412,1733.4053,0
12400000000,7.1975894,0,-0.2039583,135.89346,-0.063617297,-43.097977,1231.0972,0
12500000000,5.9572878,0,-0.33206984,135.26088,-0.17746361,-44.496799,853.21198,0
12600000000,8.4085026,0,-0.25616097,135.17212,-0.04268527,-43.663467,1720.2416,0
12700000000,8.4072514,0,-0.23423655,135.05113,-0.058391251,-43.832268,1719.6624,0
12800000000,4.3660436,0,-0.31022313,134.41963,-0.080034994,-44.613014,502.50568,0
12900000000,9.4787331,0,-0.29133573,134.26056,-0.072481163,-44.412231,2282.0017,0
13000000000,5.6177611,0,-0.33678156,133.88907,-0.12988029,-45.057854,767.24133,0
13100000000,7.138442,0,-0.40531057,133.61899,-0.1614175,-45.198429,1210.5215,0
13200000000,7.814127,0,-0.3486065,133.16785,-0.083072469,-45.793121,1463.1162,0
13300000000,5.8850207,0,-0.40059903,134.23294,-0.17700318,-44.278957,834.34619,0
13400000000,6.7612929,0,-0.37590665,132.2209,-0.063438423,-46.294342,1085.7113,0
13500000000,8.2899847,0,-0.4945052,132.37518,-0.38130224,-47.105259,1666.1244,0
13600000000,6.1370616,0,-1.0891075,136.84612,-1.2452577,-43.328255,901.52783,0
13700000000,8.1053715,0,-0.5832603,132.41747,-0.21862991,-45.325184,1584.7144,0
13800000000,5.2608304,0,0.0065944837,131.6394,0.22184552,-44.523239,683.82532,0
13900000000,4.8778028,0,-0.52013147,130.36047,-0.22698271,-47.721893,601.61688,0
14000000000,6.7126083,0,-0.57435817,130.75172,-0.24878933,-47.928802,1070.3756,0
14100000000,7.7717381,0,-0.53881091,130.85753,-0.24192721,-47.79985,1446.0883,0
14200000000,4.4926357,0,-0.60644788,130.42787,-0.25809589,-48.629532,525.94629,0
14300000000,9.5649996,0,-0.5802514,130.69539,-0.24404415,-47.483677,2333.6021,0
14400000000,4.7031665,0,-0.49188924,129.94514,-0.14093804,-48.497669,566.47485,0
14500000000,8.4525862,0,-0.60166681,129.40482,-0.23060988,-50.411762,1740.7506,0
14600000000,7.9489074,0,-0.71559179,129.13301,-0.35515416,-50.022449,1518.376,0
14700000000,3.858459,0,-0.67960232,128.8356,-0.28324291,-50.119606,415.08893,0
14800000000,8.7855158,0,-0.69110203,128.53165,-0.26631919,-50.490967,1902.5507,0
14900000000,6.6415739,0,-0.67753327,128.33116,-0.23837437,-50.498371,1048.3058,0
15000000000,5.0862408,0,-0.71245509,127.84016,-0.26724806,-51.153908,645.45319,0
15100000000,9.9402885,0,-0.76433086,127.54721,-0.32002884,-51.279278,2570.4009,0
15200000000,6.6588941,0,-0.77930427,127.35635,-0.31303167,-51.491058,1053.6539,0
15300000000,6.9750204,0,-0.80315655,126.89378,-0.28776926,-51.932674,1155.1072,0
15400000000,9.03652,0,-0.72889352,127.01933,-0.23850374,-51.277634,2033.0042,0
15500000000,4.7290645,0,-0.77389586,126.21135,-0.24752933,-52.459068,571.59753,0
15600000000,8.9174891,0,-0.82142806,125.97578,-0.27382591,-52.783707,1970.2001,0
15700000000,7.8031378,0,-0.81293833,125.79524,-0.30356267,-52.981075,1458.6859,0
15800000000,4.7160373,0,-0.90762031,125.22062,-0.32614732,-53.662121,569.01697,0
15900000000,8.8138695,0,-0.90282178,125.01325,-0.304831,-53.471786,1916.9117,0
16000000000,7.2607145,0,-0.89700413,124.93457,-0.34498796,-53.747253,1253.3678,0
16100000000,4.7016597,0,-0.95486742,124.46362,-0.34183842,-54.324028,566.1778,0
16200000000,9.0432739,0,-0.92234582,124.38902,-0.33326289,-53.96059,2036.6198,0
16300000000,6.4173155,0,-1.0619735,124.57606,-0.56297761,-54.690845,980.95306,0
16400000000,6.5958238,0,-1.0406656,123.70481,-0.39712709,-54.942856,1034.2817,0
16500000000,8.7026329,0,-1.0007184,124.18562,-0.47624421,-53.847866,1861.1035,0
16600000000,4.0128255,0,-1.059754,123.99719,-0.43998501,-54.839149,440.6015,0
16700000000,7.3844461,0,-1.1211668,122.87124,-0.43494076,-56.944164,1297.9711,0
16800000000,7.914475,0,-1.0362772,122.83138,-0.3825298,-55.653519,1504.0952,0
16900000000,4.5354857,0,-1.1367199,122.48116,-0.43295449,-56.276402,534.0368,0
17000000000,9.1477861,0,-1.1355625,122.22958,-0.40322459,-55.913441,2093.2886,0
17100000000,6.7171502,0,-1.0968289,122.58288,-0.48821855,-56.057949,1071.799,0
17200000000,8.7002258,0,-1.1694682,122.12666,-0.43103817,-57.216679,1859.9113,0
17300000000,9.0062647,0,-1.1608387,121.54755,-0.42524621,-56.675426,2016.8773,0
17400000000,6.9164429,0,-1.1835321,121.42632,-0.48578596,-57.166531,1135.7465,0
17500000000,7.511939,0,-1.249756,120.91669,-0.46865809,-57.694439,1345.2792,0
17600000000,9.8420076,0,-1.2200902,121.06064,-0.53282088,-57.425056,2506.3962,0
17700000000,3.7677946,0,-1.2988359,122.02285,-0.58902633,-57.187553,400.52188,0
17800000000,8.3132706,0,-1.2996509,120.21433,-0.44018695,-58.587582,1676.6406,0
17900000000,8.9109011,0,-1.1261665,120.33569,-0.3825781,-57.165001,1966.7744,0
18000000000,4.550395,0,-1.2833477,119.76058,-0.51600057,-59.189377,536.87054,0
END

